NUMPERIODO|FECPROCESO|NUMRIESGO|NUMDEPARTAMENTO|NUMANTIGUEDAD|NUMSEGMENTO|NUMGCU|CANTIDAD
202109|2021-09-01 00:00:00.0|7|10|1|2|1|2
202109|2021-09-01 00:00:00.0|7|10|1|2|2|313
202109|2021-09-01 00:00:00.0|7|10|1|3|2|83
202109|2021-09-01 00:00:00.0|7|10|2|1|2|2
202109|2021-09-01 00:00:00.0|7|10|2|2|1|1
202109|2021-09-01 00:00:00.0|7|10|2|2|2|353
202109|2021-09-01 00:00:00.0|7|10|2|3|2|62
202109|2021-09-01 00:00:00.0|7|10|3|1|2|2
202109|2021-09-01 00:00:00.0|7|10|3|2|1|3
202109|2021-09-01 00:00:00.0|7|10|3|2|2|540
202109|2021-09-01 00:00:00.0|7|10|3|3|1|1
202109|2021-09-01 00:00:00.0|7|10|3|3|2|193
202109|2021-09-01 00:00:00.0|7|10|4|2|1|1
202109|2021-09-01 00:00:00.0|7|10|4|2|2|170
202109|2021-09-01 00:00:00.0|7|10|4|3|2|121
202109|2021-09-01 00:00:00.0|7|10|5|1|2|15
202109|2021-09-01 00:00:00.0|7|10|5|2|1|2
202109|2021-09-01 00:00:00.0|7|10|5|2|2|868
202109|2021-09-01 00:00:00.0|7|10|5|3|1|1
202109|2021-09-01 00:00:00.0|7|10|5|3|2|319
202109|2021-09-01 00:00:00.0|7|11|1|1|2|2
202109|2021-09-01 00:00:00.0|7|11|1|2|1|3
202109|2021-09-01 00:00:00.0|7|11|1|2|2|683
202109|2021-09-01 00:00:00.0|7|11|1|3|2|265
202109|2021-09-01 00:00:00.0|7|11|2|1|2|1
202109|2021-09-01 00:00:00.0|7|11|2|2|2|547
202109|2021-09-01 00:00:00.0|7|11|2|3|1|1
202109|2021-09-01 00:00:00.0|7|11|2|3|2|159
202109|2021-09-01 00:00:00.0|7|11|3|1|2|4
202109|2021-09-01 00:00:00.0|7|11|3|2|1|5
202109|2021-09-01 00:00:00.0|7|11|3|2|2|1334
202109|2021-09-01 00:00:00.0|7|11|3|3|1|2
202109|2021-09-01 00:00:00.0|7|11|3|3|2|641
202109|2021-09-01 00:00:00.0|7|11|4|1|1|1
202109|2021-09-01 00:00:00.0|7|11|4|1|2|1
202109|2021-09-01 00:00:00.0|7|11|4|2|1|4
202109|2021-09-01 00:00:00.0|7|11|4|2|2|548
202109|2021-09-01 00:00:00.0|7|11|4|3|2|555
202109|2021-09-01 00:00:00.0|7|11|5|1|2|88
202109|2021-09-01 00:00:00.0|7|11|5|2|1|10
202109|2021-09-01 00:00:00.0|7|11|5|2|2|3280
202109|2021-09-01 00:00:00.0|7|11|5|3|1|3
202109|2021-09-01 00:00:00.0|7|11|5|3|2|2101
202109|2021-09-01 00:00:00.0|7|12|1|1|2|3
202109|2021-09-01 00:00:00.0|7|12|1|2|1|4
202109|2021-09-01 00:00:00.0|7|12|1|2|2|785
202109|2021-09-01 00:00:00.0|7|12|1|3|2|262
202109|2021-09-01 00:00:00.0|7|12|2|1|2|1
202109|2021-09-01 00:00:00.0|7|12|2|2|1|3
202109|2021-09-01 00:00:00.0|7|12|2|2|2|780
202109|2021-09-01 00:00:00.0|7|12|2|3|1|1
202109|2021-09-01 00:00:00.0|7|12|2|3|2|173
202109|2021-09-01 00:00:00.0|7|12|3|1|2|11
202109|2021-09-01 00:00:00.0|7|12|3|2|1|7
202109|2021-09-01 00:00:00.0|7|12|3|2|2|1589
202109|2021-09-01 00:00:00.0|7|12|3|3|1|1
202109|2021-09-01 00:00:00.0|7|12|3|3|2|652
202109|2021-09-01 00:00:00.0|7|12|4|1|2|5
202109|2021-09-01 00:00:00.0|7|12|4|2|2|535
202109|2021-09-01 00:00:00.0|7|12|4|3|2|479
202109|2021-09-01 00:00:00.0|7|12|5|1|2|55
202109|2021-09-01 00:00:00.0|7|12|5|2|1|13
202109|2021-09-01 00:00:00.0|7|12|5|2|2|2522
202109|2021-09-01 00:00:00.0|7|12|5|3|1|1
202109|2021-09-01 00:00:00.0|7|12|5|3|2|1377
202109|2021-09-01 00:00:00.0|7|13|1|1|2|6
202109|2021-09-01 00:00:00.0|7|13|1|2|1|15
202109|2021-09-01 00:00:00.0|7|13|1|2|2|1395
202109|2021-09-01 00:00:00.0|7|13|1|3|1|1
202109|2021-09-01 00:00:00.0|7|13|1|3|2|416
202109|2021-09-01 00:00:00.0|7|13|2|1|2|3
202109|2021-09-01 00:00:00.0|7|13|2|2|1|3
202109|2021-09-01 00:00:00.0|7|13|2|2|2|1379
202109|2021-09-01 00:00:00.0|7|13|2|3|1|3
202109|2021-09-01 00:00:00.0|7|13|2|3|2|405
202109|2021-09-01 00:00:00.0|7|13|3|1|2|14
202109|2021-09-01 00:00:00.0|7|13|3|2|1|14
202109|2021-09-01 00:00:00.0|7|13|3|2|2|2472
202109|2021-09-01 00:00:00.0|7|13|3|3|1|4
202109|2021-09-01 00:00:00.0|7|13|3|3|2|1218
202109|2021-09-01 00:00:00.0|7|13|4|1|2|4
202109|2021-09-01 00:00:00.0|7|13|4|2|1|3
202109|2021-09-01 00:00:00.0|7|13|4|2|2|954
202109|2021-09-01 00:00:00.0|7|13|4|3|2|806
202109|2021-09-01 00:00:00.0|7|13|5|1|1|1
202109|2021-09-01 00:00:00.0|7|13|5|1|2|103
202109|2021-09-01 00:00:00.0|7|13|5|2|1|17
202109|2021-09-01 00:00:00.0|7|13|5|2|2|4723
202109|2021-09-01 00:00:00.0|7|13|5|3|1|3
202109|2021-09-01 00:00:00.0|7|13|5|3|2|2490
202109|2021-09-01 00:00:00.0|7|14|1|2|1|2
202109|2021-09-01 00:00:00.0|7|14|1|2|2|966
202109|2021-09-01 00:00:00.0|7|14|1|3|1|2
202109|2021-09-01 00:00:00.0|7|14|1|3|2|350
202109|2021-09-01 00:00:00.0|7|14|2|1|2|6
202109|2021-09-01 00:00:00.0|7|14|2|2|1|4
202109|2021-09-01 00:00:00.0|7|14|2|2|2|1008
202109|2021-09-01 00:00:00.0|7|14|2|3|2|274
202109|2021-09-01 00:00:00.0|7|14|3|1|2|10
202109|2021-09-01 00:00:00.0|7|14|3|2|1|6
202109|2021-09-01 00:00:00.0|7|14|3|2|2|1738
202109|2021-09-01 00:00:00.0|7|14|3|3|1|2
202109|2021-09-01 00:00:00.0|7|14|3|3|2|982
202109|2021-09-01 00:00:00.0|7|14|4|1|2|2
202109|2021-09-01 00:00:00.0|7|14|4|2|1|4
202109|2021-09-01 00:00:00.0|7|14|4|2|2|774
202109|2021-09-01 00:00:00.0|7|14|4|3|1|4
202109|2021-09-01 00:00:00.0|7|14|4|3|2|720
202109|2021-09-01 00:00:00.0|7|14|5|1|2|55
202109|2021-09-01 00:00:00.0|7|14|5|2|1|14
202109|2021-09-01 00:00:00.0|7|14|5|2|2|2940
202109|2021-09-01 00:00:00.0|7|14|5|3|1|2
202109|2021-09-01 00:00:00.0|7|14|5|3|2|1755
202109|2021-09-01 00:00:00.0|7|15|1|1|2|104
202109|2021-09-01 00:00:00.0|7|15|1|2|1|69
202109|2021-09-01 00:00:00.0|7|15|1|2|2|11204
202109|2021-09-01 00:00:00.0|7|15|1|3|1|20
202109|2021-09-01 00:00:00.0|7|15|1|3|2|3885
202109|2021-09-01 00:00:00.0|7|15|2|1|1|1
202109|2021-09-01 00:00:00.0|7|15|2|1|2|83
202109|2021-09-01 00:00:00.0|7|15|2|2|1|49
202109|2021-09-01 00:00:00.0|7|15|2|2|2|11052
202109|2021-09-01 00:00:00.0|7|15|2|3|1|10
202109|2021-09-01 00:00:00.0|7|15|2|3|2|3178
202109|2021-09-01 00:00:00.0|7|15|3|1|1|1
202109|2021-09-01 00:00:00.0|7|15|3|1|2|239
202109|2021-09-01 00:00:00.0|7|15|3|2|1|88
202109|2021-09-01 00:00:00.0|7|15|3|2|2|21798
202109|2021-09-01 00:00:00.0|7|15|3|3|1|32
202109|2021-09-01 00:00:00.0|7|15|3|3|2|11329
202109|2021-09-01 00:00:00.0|7|15|4|1|2|91
202109|2021-09-01 00:00:00.0|7|15|4|2|1|24
202109|2021-09-01 00:00:00.0|7|15|4|2|2|8847
202109|2021-09-01 00:00:00.0|7|15|4|3|1|10
202109|2021-09-01 00:00:00.0|7|15|4|3|2|7641
202109|2021-09-01 00:00:00.0|7|15|5|1|1|15
202109|2021-09-01 00:00:00.0|7|15|5|1|2|2105
202109|2021-09-01 00:00:00.0|7|15|5|2|1|182
202109|2021-09-01 00:00:00.0|7|15|5|2|2|51190
202109|2021-09-01 00:00:00.0|7|15|5|3|1|61
202109|2021-09-01 00:00:00.0|7|15|5|3|2|25334
202109|2021-09-01 00:00:00.0|7|16|1|1|2|2
202109|2021-09-01 00:00:00.0|7|16|1|2|1|2
202109|2021-09-01 00:00:00.0|7|16|1|2|2|167
202109|2021-09-01 00:00:00.0|7|16|1|3|2|15
202109|2021-09-01 00:00:00.0|7|16|2|2|2|181
202109|2021-09-01 00:00:00.0|7|16|2|3|2|13
202109|2021-09-01 00:00:00.0|7|16|3|1|2|4
202109|2021-09-01 00:00:00.0|7|16|3|2|1|4
202109|2021-09-01 00:00:00.0|7|16|3|2|2|327
202109|2021-09-01 00:00:00.0|7|16|3|3|2|76
202109|2021-09-01 00:00:00.0|7|16|4|1|2|3
202109|2021-09-01 00:00:00.0|7|16|4|2|2|76
202109|2021-09-01 00:00:00.0|7|16|4|3|1|1
202109|2021-09-01 00:00:00.0|7|16|4|3|2|32
202109|2021-09-01 00:00:00.0|7|16|5|1|2|48
202109|2021-09-01 00:00:00.0|7|16|5|2|1|2
202109|2021-09-01 00:00:00.0|7|16|5|2|2|563
202109|2021-09-01 00:00:00.0|7|16|5|3|2|107
202109|2021-09-01 00:00:00.0|7|17|1|2|2|20
202109|2021-09-01 00:00:00.0|7|17|1|3|2|7
202109|2021-09-01 00:00:00.0|7|17|2|2|2|22
202109|2021-09-01 00:00:00.0|7|17|2|3|2|1
202109|2021-09-01 00:00:00.0|7|17|3|1|2|1
202109|2021-09-01 00:00:00.0|7|17|3|2|2|52
202109|2021-09-01 00:00:00.0|7|17|3|3|2|17
202109|2021-09-01 00:00:00.0|7|17|4|1|2|1
202109|2021-09-01 00:00:00.0|7|17|4|2|2|33
202109|2021-09-01 00:00:00.0|7|17|4|3|2|14
202109|2021-09-01 00:00:00.0|7|17|5|1|2|11
202109|2021-09-01 00:00:00.0|7|17|5|2|1|1
202109|2021-09-01 00:00:00.0|7|17|5|2|2|129
202109|2021-09-01 00:00:00.0|7|17|5|3|2|30
202109|2021-09-01 00:00:00.0|7|18|1|1|2|1
202109|2021-09-01 00:00:00.0|7|18|1|2|2|96
202109|2021-09-01 00:00:00.0|7|18|1|3|2|28
202109|2021-09-01 00:00:00.0|7|18|2|1|2|1
202109|2021-09-01 00:00:00.0|7|18|2|2|2|116
202109|2021-09-01 00:00:00.0|7|18|2|3|2|17
202109|2021-09-01 00:00:00.0|7|18|3|1|2|1
202109|2021-09-01 00:00:00.0|7|18|3|2|2|222
202109|2021-09-01 00:00:00.0|7|18|3|3|1|1
202109|2021-09-01 00:00:00.0|7|18|3|3|2|70
202109|2021-09-01 00:00:00.0|7|18|4|2|2|74
202109|2021-09-01 00:00:00.0|7|18|4|3|2|56
202109|2021-09-01 00:00:00.0|7|18|5|1|2|14
202109|2021-09-01 00:00:00.0|7|18|5|2|1|2
202109|2021-09-01 00:00:00.0|7|18|5|2|2|366
202109|2021-09-01 00:00:00.0|7|18|5|3|2|157
202109|2021-09-01 00:00:00.0|7|19|1|2|1|1
202109|2021-09-01 00:00:00.0|7|19|1|2|2|80
202109|2021-09-01 00:00:00.0|7|19|1|3|2|32
202109|2021-09-01 00:00:00.0|7|19|2|2|2|122
202109|2021-09-01 00:00:00.0|7|19|2|3|1|2
202109|2021-09-01 00:00:00.0|7|19|2|3|2|20
202109|2021-09-01 00:00:00.0|7|19|3|1|2|1
202109|2021-09-01 00:00:00.0|7|19|3|2|1|1
202109|2021-09-01 00:00:00.0|7|19|3|2|2|226
202109|2021-09-01 00:00:00.0|7|19|3|3|2|82
202109|2021-09-01 00:00:00.0|7|19|4|2|2|83
202109|2021-09-01 00:00:00.0|7|19|4|3|2|55
202109|2021-09-01 00:00:00.0|7|19|5|1|2|3
202109|2021-09-01 00:00:00.0|7|19|5|2|1|2
202109|2021-09-01 00:00:00.0|7|19|5|2|2|305
202109|2021-09-01 00:00:00.0|7|19|5|3|2|135
202109|2021-09-01 00:00:00.0|7|20|1|1|2|3
202109|2021-09-01 00:00:00.0|7|20|1|2|1|7
202109|2021-09-01 00:00:00.0|7|20|1|2|2|1251
202109|2021-09-01 00:00:00.0|7|20|1|3|1|3
202109|2021-09-01 00:00:00.0|7|20|1|3|2|318
202109|2021-09-01 00:00:00.0|7|20|2|1|2|9
202109|2021-09-01 00:00:00.0|7|20|2|2|1|8
202109|2021-09-01 00:00:00.0|7|20|2|2|2|1277
202109|2021-09-01 00:00:00.0|7|20|2|3|1|1
202109|2021-09-01 00:00:00.0|7|20|2|3|2|250
202109|2021-09-01 00:00:00.0|7|20|3|1|2|10
202109|2021-09-01 00:00:00.0|7|20|3|2|1|12
202109|2021-09-01 00:00:00.0|7|20|3|2|2|2141
202109|2021-09-01 00:00:00.0|7|20|3|3|1|3
202109|2021-09-01 00:00:00.0|7|20|3|3|2|853
202109|2021-09-01 00:00:00.0|7|20|4|1|2|3
202109|2021-09-01 00:00:00.0|7|20|4|2|1|4
202109|2021-09-01 00:00:00.0|7|20|4|2|2|938
202109|2021-09-01 00:00:00.0|7|20|4|3|1|1
202109|2021-09-01 00:00:00.0|7|20|4|3|2|667
202109|2021-09-01 00:00:00.0|7|20|5|1|1|2
202109|2021-09-01 00:00:00.0|7|20|5|1|2|109
202109|2021-09-01 00:00:00.0|7|20|5|2|1|13
202109|2021-09-01 00:00:00.0|7|20|5|2|2|3976
202109|2021-09-01 00:00:00.0|7|20|5|3|1|3
202109|2021-09-01 00:00:00.0|7|20|5|3|2|1464
202109|2021-09-01 00:00:00.0|7|21|1|2|1|4
202109|2021-09-01 00:00:00.0|7|21|1|2|2|352
202109|2021-09-01 00:00:00.0|7|21|1|3|2|116
202109|2021-09-01 00:00:00.0|7|21|2|1|2|2
202109|2021-09-01 00:00:00.0|7|21|2|2|1|1
202109|2021-09-01 00:00:00.0|7|21|2|2|2|376
202109|2021-09-01 00:00:00.0|7|21|2|3|1|2
202109|2021-09-01 00:00:00.0|7|21|2|3|2|72
202109|2021-09-01 00:00:00.0|7|21|3|1|2|3
202109|2021-09-01 00:00:00.0|7|21|3|2|1|3
202109|2021-09-01 00:00:00.0|7|21|3|2|2|747
202109|2021-09-01 00:00:00.0|7|21|3|3|2|290
202109|2021-09-01 00:00:00.0|7|21|4|1|2|6
202109|2021-09-01 00:00:00.0|7|21|4|2|2|268
202109|2021-09-01 00:00:00.0|7|21|4|3|1|1
202109|2021-09-01 00:00:00.0|7|21|4|3|2|249
202109|2021-09-01 00:00:00.0|7|21|5|1|2|23
202109|2021-09-01 00:00:00.0|7|21|5|2|1|2
202109|2021-09-01 00:00:00.0|7|21|5|2|2|961
202109|2021-09-01 00:00:00.0|7|21|5|3|2|627
202109|2021-09-01 00:00:00.0|7|22|1|1|2|3
202109|2021-09-01 00:00:00.0|7|22|1|2|1|1
202109|2021-09-01 00:00:00.0|7|22|1|2|2|201
202109|2021-09-01 00:00:00.0|7|22|1|3|2|69
202109|2021-09-01 00:00:00.0|7|22|2|1|2|2
202109|2021-09-01 00:00:00.0|7|22|2|2|1|2
202109|2021-09-01 00:00:00.0|7|22|2|2|2|254
202109|2021-09-01 00:00:00.0|7|22|2|3|2|59
202109|2021-09-01 00:00:00.0|7|22|3|1|2|2
202109|2021-09-01 00:00:00.0|7|22|3|2|1|1
202109|2021-09-01 00:00:00.0|7|22|3|2|2|511
202109|2021-09-01 00:00:00.0|7|22|3|3|2|212
202109|2021-09-01 00:00:00.0|7|22|4|2|1|1
202109|2021-09-01 00:00:00.0|7|22|4|2|2|166
202109|2021-09-01 00:00:00.0|7|22|4|3|1|1
202109|2021-09-01 00:00:00.0|7|22|4|3|2|176
202109|2021-09-01 00:00:00.0|7|22|5|1|2|21
202109|2021-09-01 00:00:00.0|7|22|5|2|1|4
202109|2021-09-01 00:00:00.0|7|22|5|2|2|860
202109|2021-09-01 00:00:00.0|7|22|5|3|2|386
202109|2021-09-01 00:00:00.0|7|23|1|2|2|171
202109|2021-09-01 00:00:00.0|7|23|1|3|1|1
202109|2021-09-01 00:00:00.0|7|23|1|3|2|63
202109|2021-09-01 00:00:00.0|7|23|2|1|2|1
202109|2021-09-01 00:00:00.0|7|23|2|2|2|158
202109|2021-09-01 00:00:00.0|7|23|2|3|2|47
202109|2021-09-01 00:00:00.0|7|23|3|1|2|2
202109|2021-09-01 00:00:00.0|7|23|3|2|2|289
202109|2021-09-01 00:00:00.0|7|23|3|3|1|1
202109|2021-09-01 00:00:00.0|7|23|3|3|2|108
202109|2021-09-01 00:00:00.0|7|23|4|2|2|104
202109|2021-09-01 00:00:00.0|7|23|4|3|2|121
202109|2021-09-01 00:00:00.0|7|23|5|1|2|18
202109|2021-09-01 00:00:00.0|7|23|5|2|1|3
202109|2021-09-01 00:00:00.0|7|23|5|2|2|661
202109|2021-09-01 00:00:00.0|7|23|5|3|1|1
202109|2021-09-01 00:00:00.0|7|23|5|3|2|488
202109|2021-09-01 00:00:00.0|7|24|1|1|2|2
202109|2021-09-01 00:00:00.0|7|24|1|2|1|2
202109|2021-09-01 00:00:00.0|7|24|1|2|2|141
202109|2021-09-01 00:00:00.0|7|24|1|3|2|21
202109|2021-09-01 00:00:00.0|7|24|2|1|2|4
202109|2021-09-01 00:00:00.0|7|24|2|2|2|149
202109|2021-09-01 00:00:00.0|7|24|2|3|2|24
202109|2021-09-01 00:00:00.0|7|24|3|1|2|4
202109|2021-09-01 00:00:00.0|7|24|3|2|1|2
202109|2021-09-01 00:00:00.0|7|24|3|2|2|264
202109|2021-09-01 00:00:00.0|7|24|3|3|2|88
202109|2021-09-01 00:00:00.0|7|24|4|1|2|1
202109|2021-09-01 00:00:00.0|7|24|4|2|1|1
202109|2021-09-01 00:00:00.0|7|24|4|2|2|82
202109|2021-09-01 00:00:00.0|7|24|4|3|2|52
202109|2021-09-01 00:00:00.0|7|24|5|1|2|7
202109|2021-09-01 00:00:00.0|7|24|5|2|1|2
202109|2021-09-01 00:00:00.0|7|24|5|2|2|370
202109|2021-09-01 00:00:00.0|7|24|5|3|2|137
202109|2021-09-01 00:00:00.0|7|25|1|2|1|1
202109|2021-09-01 00:00:00.0|7|25|1|2|2|235
202109|2021-09-01 00:00:00.0|7|25|1|3|2|59
202109|2021-09-01 00:00:00.0|7|25|2|1|2|1
202109|2021-09-01 00:00:00.0|7|25|2|2|1|3
202109|2021-09-01 00:00:00.0|7|25|2|2|2|228
202109|2021-09-01 00:00:00.0|7|25|2|3|2|32
202109|2021-09-01 00:00:00.0|7|25|3|2|1|2
202109|2021-09-01 00:00:00.0|7|25|3|2|2|523
202109|2021-09-01 00:00:00.0|7|25|3|3|1|2
202109|2021-09-01 00:00:00.0|7|25|3|3|2|108
202109|2021-09-01 00:00:00.0|7|25|4|2|1|1
202109|2021-09-01 00:00:00.0|7|25|4|2|2|193
202109|2021-09-01 00:00:00.0|7|25|4|3|2|81
202109|2021-09-01 00:00:00.0|7|25|5|1|2|10
202109|2021-09-01 00:00:00.0|7|25|5|2|1|2
202109|2021-09-01 00:00:00.0|7|25|5|2|2|832
202109|2021-09-01 00:00:00.0|7|25|5|3|2|204
202109|2021-09-01 00:00:00.0|7|99|1|1|2|1
202109|2021-09-01 00:00:00.0|7|99|1|2|1|1
202109|2021-09-01 00:00:00.0|7|99|1|2|2|107
202109|2021-09-01 00:00:00.0|7|99|1|3|2|20
202109|2021-09-01 00:00:00.0|7|99|2|2|2|39
202109|2021-09-01 00:00:00.0|7|99|2|3|2|10
202109|2021-09-01 00:00:00.0|7|99|3|2|2|51
202109|2021-09-01 00:00:00.0|7|99|3|3|2|13
202109|2021-09-01 00:00:00.0|7|99|4|2|1|2
202109|2021-09-01 00:00:00.0|7|99|4|2|2|66
202109|2021-09-01 00:00:00.0|7|99|4|3|2|50
202109|2021-09-01 00:00:00.0|7|99|5|1|2|29
202109|2021-09-01 00:00:00.0|7|99|5|2|1|1
202109|2021-09-01 00:00:00.0|7|99|5|2|2|668
202109|2021-09-01 00:00:00.0|7|99|5|3|2|146
202109|2021-09-01 00:00:00.0|8|1|1|2|2|49
202109|2021-09-01 00:00:00.0|8|1|1|3|2|17
202109|2021-09-01 00:00:00.0|8|1|2|1|2|2
202109|2021-09-01 00:00:00.0|8|1|2|2|2|76
202109|2021-09-01 00:00:00.0|8|1|2|3|2|18
202109|2021-09-01 00:00:00.0|8|1|3|2|1|1
202109|2021-09-01 00:00:00.0|8|1|3|2|2|139
202109|2021-09-01 00:00:00.0|8|1|3|3|2|48
202109|2021-09-01 00:00:00.0|8|1|4|2|2|63
202109|2021-09-01 00:00:00.0|8|1|4|3|2|45
202109|2021-09-01 00:00:00.0|8|1|5|1|2|12
202109|2021-09-01 00:00:00.0|8|1|5|2|1|2
202109|2021-09-01 00:00:00.0|8|1|5|2|2|396
202109|2021-09-01 00:00:00.0|8|1|5|3|2|230
202109|2021-09-01 00:00:00.0|8|2|1|1|2|1
202109|2021-09-01 00:00:00.0|8|2|1|2|1|3
202109|2021-09-01 00:00:00.0|8|2|1|2|2|315
202109|2021-09-01 00:00:00.0|8|2|1|3|2|100
202109|2021-09-01 00:00:00.0|8|2|2|1|2|1
202109|2021-09-01 00:00:00.0|8|2|2|2|1|1
202109|2021-09-01 00:00:00.0|8|2|2|2|2|333
202109|2021-09-01 00:00:00.0|8|2|2|3|2|64
202109|2021-09-01 00:00:00.0|8|2|3|1|2|4
202109|2021-09-01 00:00:00.0|8|2|3|2|1|2
202109|2021-09-01 00:00:00.0|8|2|3|2|2|633
202109|2021-09-01 00:00:00.0|8|2|3|3|2|274
202109|2021-09-01 00:00:00.0|8|2|4|1|2|3
202109|2021-09-01 00:00:00.0|8|2|4|2|1|1
202109|2021-09-01 00:00:00.0|8|2|4|2|2|299
202109|2021-09-01 00:00:00.0|8|2|4|3|1|1
202109|2021-09-01 00:00:00.0|8|2|4|3|2|222
202109|2021-09-01 00:00:00.0|8|2|5|1|1|1
202109|2021-09-01 00:00:00.0|8|2|5|1|2|67
202109|2021-09-01 00:00:00.0|8|2|5|2|1|14
202109|2021-09-01 00:00:00.0|8|2|5|2|2|3203
202109|2021-09-01 00:00:00.0|8|2|5|3|1|4
202109|2021-09-01 00:00:00.0|8|2|5|3|2|2042
202109|2021-09-01 00:00:00.0|8|3|1|2|2|18
202109|2021-09-01 00:00:00.0|8|3|1|3|2|4
202109|2021-09-01 00:00:00.0|8|3|2|1|2|1
202109|2021-09-01 00:00:00.0|8|3|2|2|2|19
202109|2021-09-01 00:00:00.0|8|3|2|3|2|7
202109|2021-09-01 00:00:00.0|8|3|3|2|2|67
202109|2021-09-01 00:00:00.0|8|3|3|3|2|17
202109|2021-09-01 00:00:00.0|8|3|4|2|2|34
202109|2021-09-01 00:00:00.0|8|3|4|3|2|22
202109|2021-09-01 00:00:00.0|8|3|5|1|2|12
202109|2021-09-01 00:00:00.0|8|3|5|2|2|212
202109|2021-09-01 00:00:00.0|8|3|5|3|2|131
202109|2021-09-01 00:00:00.0|8|4|1|1|1|1
202109|2021-09-01 00:00:00.0|8|4|1|2|1|4
202109|2021-09-01 00:00:00.0|8|4|1|2|2|656
202109|2021-09-01 00:00:00.0|8|4|1|3|2|189
202109|2021-09-01 00:00:00.0|8|4|2|1|2|5
202109|2021-09-01 00:00:00.0|8|4|2|2|1|5
202109|2021-09-01 00:00:00.0|8|4|2|2|2|736
202109|2021-09-01 00:00:00.0|8|4|2|3|1|1
202109|2021-09-01 00:00:00.0|8|4|2|3|2|173
202109|2021-09-01 00:00:00.0|8|4|3|1|2|15
202109|2021-09-01 00:00:00.0|8|4|3|2|1|9
202109|2021-09-01 00:00:00.0|8|4|3|2|2|1405
202109|2021-09-01 00:00:00.0|8|4|3|3|1|3
202109|2021-09-01 00:00:00.0|8|4|3|3|2|459
202109|2021-09-01 00:00:00.0|8|4|4|1|2|1
202109|2021-09-01 00:00:00.0|8|4|4|2|1|6
202109|2021-09-01 00:00:00.0|8|4|4|2|2|608
202109|2021-09-01 00:00:00.0|8|4|4|3|1|2
202109|2021-09-01 00:00:00.0|8|4|4|3|2|434
202109|2021-09-01 00:00:00.0|8|4|5|1|2|98
202109|2021-09-01 00:00:00.0|8|4|5|2|1|10
202109|2021-09-01 00:00:00.0|8|4|5|2|2|4685
202109|2021-09-01 00:00:00.0|8|4|5|3|1|3
202109|2021-09-01 00:00:00.0|8|4|5|3|2|3013
202109|2021-09-01 00:00:00.0|8|5|1|2|2|49
202109|2021-09-01 00:00:00.0|8|5|1|3|2|21
202109|2021-09-01 00:00:00.0|8|5|2|2|2|64
202109|2021-09-01 00:00:00.0|8|5|2|3|2|17
202109|2021-09-01 00:00:00.0|8|5|3|2|2|119
202109|2021-09-01 00:00:00.0|8|5|3|3|2|42
202109|2021-09-01 00:00:00.0|8|5|4|2|2|60
202109|2021-09-01 00:00:00.0|8|5|4|3|2|50
202109|2021-09-01 00:00:00.0|8|5|5|1|2|12
202109|2021-09-01 00:00:00.0|8|5|5|2|1|3
202109|2021-09-01 00:00:00.0|8|5|5|2|2|455
202109|2021-09-01 00:00:00.0|8|5|5|3|2|242
202109|2021-09-01 00:00:00.0|8|6|1|2|1|3
202109|2021-09-01 00:00:00.0|8|6|1|2|2|178
202109|2021-09-01 00:00:00.0|8|6|1|3|2|57
202109|2021-09-01 00:00:00.0|8|6|2|1|2|1
202109|2021-09-01 00:00:00.0|8|6|2|2|1|2
202109|2021-09-01 00:00:00.0|8|6|2|2|2|227
202109|2021-09-01 00:00:00.0|8|6|2|3|2|51
202109|2021-09-01 00:00:00.0|8|6|3|1|2|6
202109|2021-09-01 00:00:00.0|8|6|3|2|1|1
202109|2021-09-01 00:00:00.0|8|6|3|2|2|444
202109|2021-09-01 00:00:00.0|8|6|3|3|1|1
202109|2021-09-01 00:00:00.0|8|6|3|3|2|147
202109|2021-09-01 00:00:00.0|8|6|4|2|1|1
202109|2021-09-01 00:00:00.0|8|6|4|2|2|190
202109|2021-09-01 00:00:00.0|8|6|4|3|1|1
202109|2021-09-01 00:00:00.0|8|6|4|3|2|124
202109|2021-09-01 00:00:00.0|8|6|5|1|2|30
202109|2021-09-01 00:00:00.0|8|6|5|2|1|2
202109|2021-09-01 00:00:00.0|8|6|5|2|2|1234
202109|2021-09-01 00:00:00.0|8|6|5|3|1|2
202109|2021-09-01 00:00:00.0|8|6|5|3|2|880
202109|2021-09-01 00:00:00.0|8|7|1|1|2|6
202109|2021-09-01 00:00:00.0|8|7|1|2|1|7
202109|2021-09-01 00:00:00.0|8|7|1|2|2|560
202109|2021-09-01 00:00:00.0|8|7|1|3|1|1
202109|2021-09-01 00:00:00.0|8|7|1|3|2|176
202109|2021-09-01 00:00:00.0|8|7|2|1|2|3
202109|2021-09-01 00:00:00.0|8|7|2|2|1|3
202109|2021-09-01 00:00:00.0|8|7|2|2|2|615
202109|2021-09-01 00:00:00.0|8|7|2|3|2|129
202109|2021-09-01 00:00:00.0|8|7|3|1|2|14
202109|2021-09-01 00:00:00.0|8|7|3|2|1|9
202109|2021-09-01 00:00:00.0|8|7|3|2|2|1257
202109|2021-09-01 00:00:00.0|8|7|3|3|1|3
202109|2021-09-01 00:00:00.0|8|7|3|3|2|440
202109|2021-09-01 00:00:00.0|8|7|4|1|2|4
202109|2021-09-01 00:00:00.0|8|7|4|2|1|3
